Kassen-IK	Kassen Bezeichnung	PLZ	Ort	Straße
104501173	IKK Classic	44135	Dortmund	Burgwall 20
104501264	IKK Classic	44135	Dortmund	Burgwall 20
104501286	IKK Classic	44135	Dortmund	Burgwall 20
104501435	IKK Classic	44135	Dortmund	Burgwall 20
104601129	IKK Classic	44135	Dortmund	Burgwall 20
104601130	IKK Classic	44135	Dortmund	Burgwall 20
104601185	IKK Classic	44135	Dortmund	Burgwall 20
104601210	IKK Classic	44135	Dortmund	Burgwall 20
104601301	IKK Classic	44135	Dortmund	Burgwall 20
104601403	IKK Classic	44135	Dortmund	Burgwall 20
104801198	IKK Classic	44135	Dortmund	Burgwall 20
104801223	IKK Classic	44135	Dortmund	Burgwall 20
104801234	IKK Classic	44135	Dortmund	Burgwall 20
104801427	IKK Classic	44135	Dortmund	Burgwall 20
104901291	IKK Classic	44135	Dortmund	Burgwall 20
104901315	IKK Classic	44135	Dortmund	Burgwall 20
104901326	IKK Classic	44135	Dortmund	Burgwall 20
108303526	IKK Classic	44135	Dortmund	Burgwall 20
108402081	IKK Classic	44135	Dortmund	Burgwall 20
108403516	IKK Classic	44135	Dortmund	Burgwall 20
108502048	IKK Classic	44135	Dortmund	Burgwall 20
108502071	IKK Classic	44135	Dortmund	Burgwall 20
108502106	IKK Classic	44135	Dortmund	Burgwall 20
108602038	IKK Classic	44135	Dortmund	Burgwall 20
108602061	IKK Classic	44135	Dortmund	Burgwall 20
108702051	IKK Classic	44135	Dortmund	Burgwall 20
108702120	IKK Classic	44135	Dortmund	Burgwall 20
108702142	IKK Classic	44135	Dortmund	Burgwall 20
108702175	IKK Classic	44135	Dortmund	Burgwall 20
108703508	IKK Classic	44135	Dortmund	Burgwall 20
108802165	IKK Classic	44135	Dortmund	Burgwall 20
108902019	IKK Classic	44135	Dortmund	Burgwall 20
108902111	IKK Classic	44135	Dortmund	Burgwall 20
108902133	IKK Classic	44135	Dortmund	Burgwall 20
108902155	IKK Classic	44135	Dortmund	Burgwall 20
108902199	IKK Classic	44135	Dortmund	Burgwall 20
109102024	IKK Classic	44135	Dortmund	Burgwall 20
109102091	IKK Classic	44135	Dortmund	Burgwall 20
109102182	IKK Classic	44135	Dortmund	Burgwall 20
108001963	IKK Classic	65189	Wiesbaden	ABR.-LINCOLN STR. 32
105801603	IKK Classic	65189	Wiesbaden	ABR.-LINCOLN STR. 32
106801672	IKK Classic	65189	Wiesbaden	ABR.-LINCOLN STR. 32
106801730	IKK Classic	65189	Wiesbaden	ABR.-LINCOLN STR. 32
106901797	IKK Classic	65189	Wiesbaden	ABR.-LINCOLN STR. 32
107001756	IKK Classic	65189	Wiesbaden	ABR.-LINCOLN STR. 32
107001825	IKK Classic	65189	Wiesbaden	ABR.-LINCOLN STR. 32
107101699	IKK Classic	65189	Wiesbaden	ABR.-LINCOLN STR. 32
107101859	IKK Classic	65189	Wiesbaden	ABR.-LINCOLN STR. 32
107401705	IKK Classic	65189	Wiesbaden	ABR.-LINCOLN STR. 32
107401727	IKK Classic	65189	Wiesbaden	ABR.-LINCOLN STR. 32
107401807	IKK Classic	65189	Wiesbaden	ABR.-LINCOLN STR. 32
107501784	IKK Classic	65189	Wiesbaden	ABR.-LINCOLN STR. 32
107501864	IKK Classic	65189	Wiesbaden	ABR.-LINCOLN STR. 32
107501900	IKK Classic	65189	Wiesbaden	ABR.-LINCOLN STR. 32
107501955	IKK Classic	65189	Wiesbaden	ABR.-LINCOLN STR. 32
107601843	IKK Classic	65189	Wiesbaden	ABR.-LINCOLN STR. 32
107801878	IKK Classic	65189	Wiesbaden	ABR.-LINCOLN STR. 32
107801890	IKK Classic	65189	Wiesbaden	ABR.-LINCOLN STR. 32
107801947	IKK Classic	65189	Wiesbaden	ABR.-LINCOLN STR. 32
108001667	IKK Classic	65189	Wiesbaden	ABR.-LINCOLN STR. 32
108001689	IKK Classic	65189	Wiesbaden	ABR.-LINCOLN STR. 32
108001714	IKK Classic	65189	Wiesbaden	ABR.-LINCOLN STR. 32
108001747	IKK Classic	65189	Wiesbaden	ABR.-LINCOLN STR. 32
108001769	IKK Classic	65189	Wiesbaden	ABR.-LINCOLN STR. 32
108001770	IKK Classic	65189	Wiesbaden	ABR.-LINCOLN STR. 32
108001816	IKK Classic	65189	Wiesbaden	ABR.-LINCOLN STR. 32
108001838	IKK Classic	65189	Wiesbaden	ABR.-LINCOLN STR. 32
108001883	IKK Classic	65189	Wiesbaden	ABR.-LINCOLN STR. 32
108001918	IKK Classic	65189	Wiesbaden	ABR.-LINCOLN STR. 32
108001929	IKK Classic	65189	Wiesbaden	ABR.-LINCOLN STR. 32
108001930	IKK Classic	65189	Wiesbaden	ABR.-LINCOLN STR. 32
107202793	IKK Classic Dresden	1099	Dresden	Arndstr. 13
101002970	IKK Classic Dresden	1099	Dresden	Arndstr. 13
101534575	IKK Classic Dresden	1099	Dresden	Arndstr. 13
103500706	IKK Classic Dresden	1099	Dresden	Arndstr. 13
103529071	IKK Classic Dresden	1099	Dresden	Arndstr. 13
105201516	IKK Classic Dresden	1099	Dresden	Arndstr. 13
105201527	IKK Classic Dresden	1099	Dresden	Arndstr. 13
105301540	IKK Classic Dresden	1099	Dresden	Arndstr. 13
105301551	IKK Classic Dresden	1099	Dresden	Arndstr. 13
105301562	IKK Classic Dresden	1099	Dresden	Arndstr. 13
105301584	IKK Classic Dresden	1099	Dresden	Arndstr. 13
105401530	IKK Classic Dresden	1099	Dresden	Arndstr. 13
105501575	IKK Classic Dresden	1099	Dresden	Arndstr. 13
105801590	IKK Classic Dresden	1099	Dresden	Arndstr. 13
106003120	IKK Classic Dresden	1099	Dresden	Arndstr. 13
106103132	IKK Classic Dresden	1099	Dresden	Arndstr. 13
107202704	IKK Classic Dresden	1099	Dresden	Arndstr. 13
107702776	IKK Classic Dresden	1099	Dresden	Arndstr. 13
107702787	IKK Classic Dresden	1099	Dresden	Arndstr. 13
107902723	IKK Classic Dresden	1099	Dresden	Arndstr. 13
107902734	IKK Classic Dresden	1099	Dresden	Arndstr. 13
107902745	IKK Classic Dresden	1099	Dresden	Arndstr. 13
107902756	IKK Classic Dresden	1099	Dresden	Arndstr. 13
107902767	IKK Classic Dresden	1099	Dresden	Arndstr. 13
108001974	IKK Classic Dresden	1099	Dresden	Arndstr. 13
108202717	IKK Classic Dresden	1099	Dresden	Arndstr. 13
105903116	IKK Classic Erfurt	99086	Erfurt	Magdeburger Allee 56
101500154	IKK Classic Hamburg	22525	Hamburg	Kieler Str. 464-470
101202961	IKK Gesund Plus Magdeburg	39124	Magdeburg	Umfassungsstr. 85
100902900	IKK Gesund Plus Magdeburg	39124	Magdeburg	Umfassungsstr. 85
101002958	IKK Gesund Plus Magdeburg	39124	Magdeburg	Umfassungsstr. 85
101102915	IKK Gesund Plus Magdeburg	39124	Magdeburg	Umfassungsstr. 85
101102937	IKK Gesund Plus Magdeburg	39124	Magdeburg	Umfassungsstr. 85
103100201	IKK Gesund Plus Magdeburg	39124	Magdeburg	Umfassungsstr. 85
101300129	IKK Nord	24937	Flensburg	Augustastr. 3-5
100202527	IKK Nord	24937	Flensburg	Augustastr. 3-5
100202549	IKK Nord	24937	Flensburg	Augustastr. 3-5
100302539	IKK Nord	24937	Flensburg	Augustastr. 3-5
100402518	IKK Nord	24937	Flensburg	Augustastr. 3-5
101300038	IKK Nord	24937	Flensburg	Augustastr. 3-5
101300049	IKK Nord	24937	Flensburg	Augustastr. 3-5
101300050	IKK Nord	24937	Flensburg	Augustastr. 3-5
101300061	IKK Nord	24937	Flensburg	Augustastr. 3-5
101300072	IKK Nord	24937	Flensburg	Augustastr. 3-5
101300083	IKK Nord	24937	Flensburg	Augustastr. 3-5
101300094	IKK Nord	24937	Flensburg	Augustastr. 3-5
101300107	IKK Nord	24937	Flensburg	Augustastr. 3-5
101300118	IKK Nord	24937	Flensburg	Augustastr. 3-5
101302564	IKK Nord	24937	Flensburg	Augustastr. 3-5
101302586	IKK Nord	24937	Flensburg	Augustastr. 3-5
101302597	IKK Nord	24937	Flensburg	Augustastr. 3-5
109303301	IKK Südwest	66111	Saarbrücken	Berliner Promenade 9
106201379	IKK Südwest	66111	Saarbrücken	Berliner Promenade 9
106301336	IKK Südwest	66111	Saarbrücken	Berliner Promenade 9
106301358	IKK Südwest	66111	Saarbrücken	Berliner Promenade 9
106301392	IKK Südwest	66111	Saarbrücken	Berliner Promenade 9
106401348	IKK Südwest	66111	Saarbrücken	Berliner Promenade 9
106401360	IKK Südwest	66111	Saarbrücken	Berliner Promenade 9
106501383	IKK Südwest	66111	Saarbrücken	Berliner Promenade 9
103501080	IKK big	44141	Dortmund	Semerteichstr. 54-56
103501091	IKK big	44141	Dortmund	Semerteichstr. 54-56
104227169	IKK big	44141	Dortmund	Semerteichstr. 54-56
104229582	IKK big	44141	Dortmund	Semerteichstr. 54-56
104229606	IKK big	44141	Dortmund	Semerteichstr. 54-56
108421335	IKK big	44141	Dortmund	Semerteichstr. 54-56
108434261	IKK big	44141	Dortmund	Semerteichstr. 54-56
109531476	IKK big	44141	Dortmund	Semerteichstr. 54-56
136480015	Jugendamt	66869	Kusel	Trierer Str. 49
136480140	Jugendamt	76726	Germersheim	Luitpoldplatz 1
137780189	Jugendamt	9111	Chemnitz	Bahnhofstr. 53
137780258	Jugendamt	9111	Chemnitz	Bahnhofstr. 53
102171012	KKH Erykonzentrate	30625	Hannover	Karl-Wiechert-Allee
102171012	KKH-Allianz	30625	Hannover	Karl-Wiechert-Allee
100175502	KKH-Allianz	30625	Hannover	Karl-Wiechert-Allee
100575506	KKH-Allianz	30625	Hannover	Karl-Wiechert-Allee
100975500	KKH-Allianz	30625	Hannover	Karl-Wiechert-Allee
101375506	KKH-Allianz	30625	Hannover	Karl-Wiechert-Allee
101520363	KKH-Allianz	30625	Hannover	Karl-Wiechert-Allee
101520900	KKH-Allianz	30625	Hannover	Karl-Wiechert-Allee
101575508	KKH-Allianz	30625	Hannover	Karl-Wiechert-Allee
101775500	KKH-Allianz	30625	Hannover	Karl-Wiechert-Allee
102172422	KKH-Allianz	30625	Hannover	Karl-Wiechert-Allee
102173127	KKH-Allianz	30625	Hannover	Karl-Wiechert-Allee
102173786	KKH-Allianz	30625	Hannover	Karl-Wiechert-Allee
102187771	KKH-Allianz	30625	Hannover	Karl-Wiechert-Allee
103075507	KKH-Allianz	30625	Hannover	Karl-Wiechert-Allee
103475501	KKH-Allianz	30625	Hannover	Karl-Wiechert-Allee
104075509	KKH-Allianz	30625	Hannover	Karl-Wiechert-Allee
104621748	KKH-Allianz	30625	Hannover	Karl-Wiechert-Allee
104625695	KKH-Allianz	30625	Hannover	Karl-Wiechert-Allee
105075502	KKH-Allianz	30625	Hannover	Karl-Wiechert-Allee
105175503	KKH-Allianz	30625	Hannover	Karl-Wiechert-Allee
106275506	KKH-Allianz	30625	Hannover	Karl-Wiechert-Allee
106375507	KKH-Allianz	30625	Hannover	Karl-Wiechert-Allee
106475508	KKH-Allianz	30625	Hannover	Karl-Wiechert-Allee
106575509	KKH-Allianz	30625	Hannover	Karl-Wiechert-Allee
106775501	KKH-Allianz	30625	Hannover	Karl-Wiechert-Allee
107275508	KKH-Allianz	30625	Hannover	Karl-Wiechert-Allee
107375509	KKH-Allianz	30625	Hannover	Karl-Wiechert-Allee
107875504	KKH-Allianz	30625	Hannover	Karl-Wiechert-Allee
108075508	KKH-Allianz	30625	Hannover	Karl-Wiechert-Allee
108375501	KKH-Allianz	30625	Hannover	Karl-Wiechert-Allee
108429333	KKH-Allianz	30625	Hannover	Karl-Wiechert-Allee
108429344	KKH-Allianz	30625	Hannover	Karl-Wiechert-Allee
108429355	KKH-Allianz	30625	Hannover	Karl-Wiechert-Allee
108429366	KKH-Allianz	30625	Hannover	Karl-Wiechert-Allee
108432429	KKH-Allianz	30625	Hannover	Karl-Wiechert-Allee
108433135	KKH-Allianz	30625	Hannover	Karl-Wiechert-Allee
108433146	KKH-Allianz	30625	Hannover	Karl-Wiechert-Allee
108433157	KKH-Allianz	30625	Hannover	Karl-Wiechert-Allee
108433168	KKH-Allianz	30625	Hannover	Karl-Wiechert-Allee
108433179	KKH-Allianz	30625	Hannover	Karl-Wiechert-Allee
108433692	KKH-Allianz	30625	Hannover	Karl-Wiechert-Allee
108891664	KKH-Allianz	30625	Hannover	Karl-Wiechert-Allee
109023665	KKH-Allianz	30625	Hannover	Karl-Wiechert-Allee
109375503	KKH-Allianz	30625	Hannover	Karl-Wiechert-Allee
109530885	KKH-Allianz	30625	Hannover	Karl-Wiechert-Allee
109530998	KKH-Allianz	30625	Hannover	Karl-Wiechert-Allee
109575505	KKH-Allianz	30625	Hannover	Karl-Wiechert-Allee
109720750	KKH-Allianz	30625	Hannover	Karl-Wiechert-Allee
109775507	KKH-Allianz	30625	Hannover	Karl-Wiechert-Allee
131380477	KREISAUSSCHUSS LAUENBURG	23909	Ratzeburg	BARLACHSTR. 2
138580178	KREISJUGENDAMT	85221	Dachau	WEIHERWEG 16
131380331	KREISSOZIALAMT	23795	Bad Segeberg	HAMBURGER STR.30
137580109	KREISSOZIALAMT	78048	Villingen-Schwenning	AM HOPFBUEHL 2
137882400	KREISSOZIALAMT	88045	Friedrichshafen	GLAERNISCHSTR. 1-3
137882592	KREISSOZIALAMT	72336	Balingen	HIRSCHBERGSTR. 29
331460748	KV Sachsen	1099	Dresden	Schützenhöhe 12
103505006	Knappschaft	44575	Castrop-Rauxel	Engelsburgstr. 1 a
103505006	Knappschaft	52072	Aachen	Uersfeld 24
109906402	Knappschaft Erykonzentrate	52072	Aachen	Uersfeld 24
109906435	Knappschaft Hessen	47441	Moers	Knappschaftstr. 1
109919500	Knappschaft Hessen	47441	Moers	Knappschaftstr. 1
109990553	Knappschaft Ost	47441	Moers	Knappschaftstr. 1
109919511	Knappschaft Ost	47441	Moers	Knappschaftstr. 1
109905003	Knappschaft Pfalz	47441	Moers	Knappschaftstr.1
100105006	Knappschaft Pfalz	47441	Moers	Knappschaftstr.1
100705002	Knappschaft Pfalz	47441	Moers	Knappschaftstr.1
101005007	Knappschaft Pfalz	47441	Moers	Knappschaftstr.1
101305000	Knappschaft Pfalz	47441	Moers	Knappschaftstr.1
101505002	Knappschaft Pfalz	47441	Moers	Knappschaftstr.1
102105000	Knappschaft Pfalz	47441	Moers	Knappschaftstr.1
103105002	Knappschaft Pfalz	47441	Moers	Knappschaftstr.1
104405007	Knappschaft Pfalz	47441	Moers	Knappschaftstr.1
105505001	Knappschaft Pfalz	47441	Moers	Knappschaftstr.1
106005008	Knappschaft Pfalz	47441	Moers	Knappschaftstr.1
106205000	Knappschaft Pfalz	47441	Moers	Knappschaftstr.1
106305001	Knappschaft Pfalz	47441	Moers	Knappschaftstr.1
106405002	Knappschaft Pfalz	47441	Moers	Knappschaftstr.1
106505003	Knappschaft Pfalz	47441	Moers	Knappschaftstr.1
106905007	Knappschaft Pfalz	47441	Moers	Knappschaftstr.1
107405004	Knappschaft Pfalz	47441	Moers	Knappschaftstr.1
107705007	Knappschaft Pfalz	47441	Moers	Knappschaftstr.1
107805008	Knappschaft Pfalz	47441	Moers	Knappschaftstr.1
108005002	Knappschaft Pfalz	47441	Moers	Knappschaftstr.1
108405006	Knappschaft Pfalz	47441	Moers	Knappschaftstr.1
109305007	Knappschaft Pfalz	47441	Moers	Knappschaftstr.1
109505009	Knappschaft Pfalz	47441	Moers	Knappschaftstr.1
109705001	Knappschaft Pfalz	47441	Moers	Knappschaftstr.1
109990508	Knappschaft Pfalz	47441	Moers	Knappschaftstr.1
109906914	Knappschaft Saar	47441	Moers	Knappschaftstr. 1
103600752	Kommunaler Versorg. Verband Sa	1307	Dresden	Marschnerstr. 37
135780129	Kreisausschuss SEK Jugendamt	34576	Homberg	Hans-Scholl-Str. 5
135380192	Kreisausschuß	36381	Schlüchtern	Gartenstraße 5-7
131380558	Kreisausschuß Dithmarsch	25746	Heide	Stettiner Str. 30
135680082	Kreisjugendamt	65549	Limburg	Schiede 43
136380194	Kreisjugendamt	56564	Neuwied	Wilh.-Leuschner-Str.
130780015	Kreissoz.Spree Neis.	3149	Forst (Lausitz)	Heinrich-Heine-Str.1
130880050	Kreissozialamt	14943	Luckenwalde	Am Nuthefließ 2
131180099	Kreissozialamt	6217	Merseburg	Domstraße 4
131380569	Kreissozialamt	24306	Plön	Hamburger Str. 17
132080125	Kreissozialamt	37520	Osterode am Harz	Herzberger Str. 5
134680283	Kreissozialamt	53879	Euskirchen	Jülicher Ring 32
135280099	Kreissozialamt	64646	Heppenheim (Bergstra	Gräffstr. 5
135280102	Kreissozialamt	64646	Heppenheim (Bergstra	Gräffstr. 5
135280180	Kreissozialamt	64646	Heppenheim (Bergstra	Gräffstr. 5
135280215	Kreissozialamt	64646	Heppenheim (Bergstra	Gräffstr. 5
135280237	Kreissozialamt	64521	Groß-Gerau	Wilh.-Seipp-Str. 4
135280191	Kreissozialamt	64521	Groß-Gerau	Wilh.-Seipp-Str. 4
500642983	Kreissozialamt	64521	Groß-Gerau	Wilh.-Seipp-Str. 4
137580074	Kreissozialamt	78467	Konstanz	Benediktinerplatz 1
137882477	Kreissozialamt	88400	Biberach an der Riß	Rollinstr. 9
130780037	Kreissozialamt Dahme	15907	Lübben (Spreewald)	Beethovenweg 14b
138080264	Kreissozialamt Göppingen	73033	Göppingen	Lorcherstr. 6
138080128	Kreissozialamt Hohenlohek	74653	Künzelsau	Allee 17
139380349	Kreissozialamt Merzig	66663	Merzig	Am Gaswerk 3
134280109	Kreissozialamt Neuss	41515	Grevenbroich	Lindenstraße 2-6
130880049	Kreisverwaltung	17291	Prenzlau	Karl-Marx-Str.1
131888880	Kreisverwaltung	26789	Leer (Ostfriesland)	Bergmannstraße 13
134680294	Kreisverwaltung	53721	Siegburg	Kaiser-Wilhelm-Pl. 1
135480126	Kreisverwaltung	61169	Friedberg (Hessen)	Pfingsweide 7
135680071	Kreisverwaltung	65549	Limburg	Gartenstr. 1
136280160	Kreisverwaltung	55232	Alzey	Ernst-Ludwig-Str.36
136380014	Kreisverwaltung	55765	Birkenfeld	Schloßallee 11
136380025	Kreisverwaltung	56129	Bad Ems	Insel Silberau
136380047	Kreisverwaltung	55469	Simmern	Ludwigstraße 3-5
136380138	Kreisverwaltung	57610	Altenkirchen (Wester	Parkstraße 1
136380207	Kreisverwaltung	56410	Montabaur	Peter Altmeier Platz
136480151	Kreisverwaltung	67292	Kirchheimbolanden	Uhlandstr. 2
136480208	Kreisverwaltung	67098	Bad Dürkheim	Philipp-Fauth-Str. 1
136580061	Kreisverwaltung	54290	Trier	Willy-Brandt-Platz 1
136580094	Kreisverwaltung	54634	Bitburg	Trierer Str. 1
136580107	Kreisverwaltung	54516	Wittlich	Kurfürstenstr. 16
136580118	Kreisverwaltung	54550	Daun	Mainzer Str. 25
138080446	Kreisverwaltung	73728	Esslingen am Neckar	Pulverwiesen 11
136380149	Kreisverwaltung Cochem	56812	Cochem	Endertplatz 2
136380081	Kreisverwaltung Cochem	56812	Cochem	Endertplatz 2
136380105	Kreisverwaltung Cochem	56812	Cochem	Endertplatz 2
136480184	Kreisverwaltung Jugendamt	67655	Kaiserslautern	Fischerstrasse 12
136380127	Kreisverwaltung Mayen-Kob.	56068	Koblenz	Bahnhofstraße 9
136480093	Kreisverwaltung Rhld.-Pfalz	67063	Ludwigshafen am Rhei	Europaplatz 5
136480195	Kreisverwaltung Südliche Weins	76829	Landau in der Pfalz	Arzheimer Strasse 1
136480082	Kreisverwaltung Südwestpfalz	66963	Pirmasens	Unt.Sommerwaldweg 40
133580601	Kreisverwaltung Unna EA	59427	Unna - Massen	Lippestraße 44-46
151600020	LANDESSOZIALAMT	98617	Meiningen	CHARLOTTENSTR. 2
131980097	LANDRATSAMT	38518	Gifhorn	SCHLOSSPLATZ 1
132580142	LANDRATSAMT	49082	Osnabrück	AM SCHOELERBERG 1
132780064	LANDRATSAMT	21335	Lüneburg	AM MICHAELISKLOSTER
134180153	LANDRATSAMT	52070	Aachen	ZOLLERNSTR.10
137580154	LANDRATSAMT	79761	Waldshut-Tiengen	KAISERSTR. 110
138480144	LANDRATSAMT	81541	München	MARIAHILFPLATZ 17 A
138680135	LANDRATSAMT	96450	Coburg	LAUTERER STR. 60
138680168	LANDRATSAMT	95448	Bayreuth	MARKGRAFENALLEE 5
138980058	LANDRATSAMT	93025	REGENSBURG	POSTFACH 120329
139080051	LANDRATSAMT	94032	Passau	DOMPLATZ 11
132180228	LANDRATSAMT SCHAUMBURG	31655	Stadthagen	BRESLAUERSTR.2-4
131380570	LANDRATSAMT SOZ.AMT	24768	Rendsburg	BERLINER STR. 1
132380093	LANDRATSAMT SOZ.AMT	29439	Lüchow (Wendland)	LANGE STR.11
133580304	LANDRATSAMT SOZ.AMT	58332	Schwelm	HAUPTSTR.92
133780293	LANDRATSAMT SOZ.AMT	48231	Warendorf	WALDENBURGER STR. 2
133780317	LANDRATSAMT SOZ.AMT	46325	Borken	BURLOER STR.93
133780603	LANDRATSAMT SOZ.AMT	48653	Coesfeld	SCHUETZENWALL
133780692	LANDRATSAMT SOZ.AMT	37671	Höxter	MOLTKESTR.12
134180482	LANDRATSAMT SOZ.AMT	52348	DUEREN	BISMARCKSTR. 16
138980105	LANDRATSAMT SOZ.AMT	92224	Amberg	SCHLOSSGRABEN 3
600556605	LANDRATSAMT SOZ.AMT	59425	Unna	FRIEDR.-EBERT-STR.17
108008880	LKK BADEN-WURTTEMBERG	70199	Stuttgart	VOGELRAINSTR.25
106908874	LKK BADEN-WURTTEMBERG	70199	Stuttgart	VOGELRAINSTR.25
108608820	LKK Franken u. Oberbayern	81673	München	Neumarktstr. 35
108508863	LKK Franken u. Oberbayern	81673	München	Neumarktstr. 35
108609148	LKK Franken u. Oberbayern	81673	München	Neumarktstr. 35
108808844	LKK Franken u. Oberbayern	81673	München	Neumarktstr. 35
108809059	LKK Franken u. Oberbayern	81673	München	Neumarktstr. 35
105508890	LKK Gartenbau	34121	Kassel	Frankfurter Str.126
105509083	LKK Gartenbau	34121	Kassel	Frankfurter Str.126
102108731	LKK Hannover	30173	Hannover	Im Haspelfeld 24
101908748	LKK Hannover	30173	Hannover	Im Haspelfeld 24
102408723	LKK Hannover	30173	Hannover	Im Haspelfeld 24
105508787	LKK Hessen,Rh.-Pfalz,Saarland	54292	Trier	Bahnhofplatz 8
105208795	LKK Hessen,Rh.-Pfalz,Saarland	54292	Trier	Bahnhofplatz 8
106408802	LKK Hessen,Rh.-Pfalz,Saarland	54292	Trier	Bahnhofplatz 8
109308818	LKK Hessen,Rh.-Pfalz,Saarland	54292	Trier	Bahnhofplatz 8
110687794	LKK Hessen,Rh.-Pfalz,Saarland	54292	Trier	Bahnhofplatz 8
110687896	LKK Hessen,Rh.-Pfalz,Saarland	54292	Trier	Bahnhofplatz 8
100609049	LKK Mittel- u.Ostdeutschl.	15366	Hoppegarten	Hoppegartenerstr.100
108209075	LKK Mittel- u.Ostdeutschl.	15366	Hoppegarten	Hoppegartenerstr.100
109709049	LKK Mittel- u.Ostdeutschl.	15366	Hoppegarten	Hoppegartenerstr.100
101308719	LKK Schleswig-Holstein	24143	Kiel	Schulstr. 29
109008837	LKK Schwaben	86156	Augsburg	Tunnelstraße 29
109108850	LKK Schwaben	86156	Augsburg	Tunnelstraße 29
103708773	LKK Westfalen	48147	Münster	Hoher Heckenweg 76
103708751	LKK Westfalen	48147	Münster	Hoher Heckenweg 76
104208769	LKK Westfalen	48147	Münster	Hoher Heckenweg 76
136080077	LRA-Soz.Saale-Orla-Krs.	7907	Schleiz	Oschitzerstraße 4
138280039	LWV Sachsen	4109	Leipzig	Thomasiusstr. 1
138080208	LWV Württ./Hohenz.	70176	Stuttgart	Endenspurstr. 39
151000024	Landesamt f. Soz.u.Versorg.	66115	Saarbrücken	Hochstraße 67
103600923	Landesamt f.Besoldung u.Versor	70736	Fellbach	Schaflandstr. 3/1
130780060	Landesamt f.Soz.u.Versorg.	3048	Cottbus	Lipezker Str. 45 Ha
103600570	Landespolizei Sachsen	1129	Dresden	Neuländer Str. 60
131580093	Landessozialamt SH 212-3	22081	Hamburg	Barmbeker Markt 22
135580105	Landeswohlfahrtsverband Kassel	34117	Kassel	Kölnische Str. 30
131280114	Landkreis Anhalt-Bitterfeld Au	6366	Köthen (Anhalt)	Flugplatz 1
131180066	Landkreis Anhalt-Bitterfeld Au	6366	Köthen (Anhalt)	Flugplatz 1
137980067	Landkreis Görlitz LRA	2826	Görlitz	Otto-Müller-Straße 7
135780118	Landkreis Marburg-Biedenkopf	35043	Marburg	Raiffeisenstr. 6
134480145	Landkreis Wesel	46483	Wesel	Reeser Landstr. 31
135980132	Landrats.Kyffhaeuserkrs.	99706	Sondershausen	Markt 8
135980143	Landrats.Kyffhaeuserkrs.	99706	Sondershausen	Markt 8
130380088	Landrats.Nordwestm.	23936	Grevesmühlen	Börzowerweg 1-3
130280043	Landratsamt	19370	Parchim	Ludwigsl-Chaussee 5
130480045	Landratsamt	17389	Anklam	Demminerstr. 71-74
131080065	Landratsamt	39218	Schönebeck (Elbe)	Cokturhof
131080087	Landratsamt	38820	Halberstadt	Friedrich-Ebert-Str.
131080101	Landratsamt	39576	Stendal	Hospitalstraße 1
131080112	Landratsamt	29410	Salzwedel, Hansestad	Karl-Marx-Str. 32
131280067	Landratsamt	39261	Zerbst/Anhalt	Fritz-Brandt-Str. 1
131980166	Landratsamt	38350	Helmstedt	Kreishaus
131980177	Landratsamt	38640	Goslar	Kreishaus
132380106	Landratsamt	29525	Uelzen	Veersserstr. 53
132680063	Landratsamt	27474	Cuxhaven	Vincent Lübeck Str.2
134480350	Landratsamt	47533	Kleve	Nassauer Allee 15-23
135580070	Landratsamt	36037	Fulda	Woerthstr. 15
135580127	Landratsamt	35066	Frankenberg	Bahnhofstr. 8-14
135980154	Landratsamt	99867	Gotha	Mauerstraße 20
135980165	Landratsamt	99867	Gotha	Mauerstraße 20
136080146	Landratsamt	4600	Altenburg	Lindenaustraße 10
136080157	Landratsamt	4600	Altenburg	Lindenaustraße 10
136080168	Landratsamt	7973	Greiz	Dr.Rathenau-Platz 11
136080179	Landratsamt	7973	Greiz	Dr.Rathenau-Platz 11
136180067	Landratsamt	98646	Hildburghausen	Wiesenstraße 18
136180078	Landratsamt	98646	Hildburghausen	Wiesenstraße 18
137180069	Landratsamt	75365	Calw	Vogteistraße 44
137780076	Landratsamt	8371	Glauchau	Chemnitzer Str. 29
137780145	Landratsamt	8606	Oelsnitz/Vogtl.	Stephanstr. 9
137780167	Landratsamt	8209	Auerbach/Vogtl.	Bahnhofstr. 12
137882455	Landratsamt	88212	Ravensburg	Friedenstr. 6
137882488	Landratsamt	72072	Tübingen	Wilhelm-Keil-Str. 50
137882503	Landratsamt	72764	Reutlingen	Bismarckstr. 14
137980001	Landratsamt	1796	Pirna	Schloßhof 2/4
137980114	Landratsamt	2625	Bautzen	Kornmarkt 4-6
138080117	Landratsamt	71638	Ludwigsburg	Hindenburgstr. 40
138080253	Landratsamt	74523	Schwäbisch Hall	Münzstr. 1
138580032	Landratsamt	84503	Altoetting	Bahnhofstr. 38
138680113	Landratsamt	96317	Kronach	Güterstraße 18
138680146	Landratsamt	95632	Wunsiedel	Bezirksamtstr. 6
139180085	Landratsamt	89312	Günzburg	Kapuzinermauer 1
139380087	Landratsamt	66564	Ottweiler	Wilh. Heinrich Str.
139380178	Landratsamt	66564	Ottweiler	Wilh. Heinrich Str.
139380098	Landratsamt	66740	Saarlouis	Kaiser-Wilhelm-Str.
139380189	Landratsamt	66740	Saarlouis	Kaiser-Wilhelm-Str.
501001116	Landratsamt	66740	Saarlouis	Kaiser-Wilhelm-Str.
135980063	Landratsamt Sömmerda	99610	Soemmerda	Bahnhofstr. 9
